web-scraper-order,web-scraper-start-url,Deck-Selector,Deck-Selector-href,Card-Selector,Card-Selector-href,Card-Name
"1727119051-126","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=17559367","Deep Diver"
"1727119055-127","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=74875003","Ra's Disciple"
"1727119057-128","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=30312361","Phantom of Chaos"
"1727119059-129","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=10000080","The Winged Dragon of Ra - Sphere Mode"
"1727119061-130","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=10000090","The Winged Dragon of Ra - Immortal Phoenix"
"1727119063-131","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Winged Dragon of Ra Deck","https://ygoprodeck.com/deck/winged-dragon-of-ra-deck-28880","","https://ygoprodeck.com/card/?search=10000010","The Winged Dragon of Ra"
"1727119069-132","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=67598234","Gaia Saber, the Lightning Shadow"
"1727119072-133","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=6622715","Encode Talker"
"1727119074-134","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=1861629","Decode Talker"
"1727119077-135","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=50091196","Formula Synchron"
"1727119079-136","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=89474727","Stardust Chronicle Spark Dragon"
"1727119081-137","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=83994433","Stardust Spark Dragon"
"1727119084-138","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=26268488","Stardust Sifr Divine Dragon"
"1727119086-139","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=68543408","Stardust Xiaolong"
"1727119089-140","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=46195773","Turbo Warrior"
"1727119092-141","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=18013090","Nitro Warrior"
"1727119094-142","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=7841112","Majestic Star Dragon"
"1727119097-143","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=5821478","Topologic Bomber Dragon"
"1727119099-144","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=31833038","Borreload Dragon"
"1727119101-145","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=42810973","Junk Archer"
"1727119104-146","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=60800381","Junk Warrior"
"1727119106-147","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=37993923","Junk Gardna"
"1727119109-148","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=74860293","Junk Destroyer"
"1727119111-149","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=74892653","Stardust Warrior"
"1727119114-150","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=64880894","Stardust Charge Warrior"
"1727119116-151","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=97792247","Stardust Assault Warrior"
"1727119118-152","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=44508094","Stardust Dragon"
"1727119121-153","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=30123142","Synchro Strike"
"1727119124-154","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=41097056","Synchro Cracker"
"1727119126-155","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=36737092","Synchro Change"
"1727119129-156","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=89974904","Synchro Call"
"1727119132-157","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=98143165","Synchro Boost"
"1727119134-158","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=21879581","Synchro Barrier"
"1727119137-159","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=35537860","Synchro Blast Wave"
"1727119140-160","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=36484016","Miracle Synchro Fusion"
"1727119142-161","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=32441317","De-Synchro"
"1727119145-162","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=89181369","Stardust Shimmer"
"1727119147-163","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=20590784","Stardust Re-Spark"
"1727119150-164","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=27196937","Stardust Flash"
"1727119152-165","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=58120309","Starlight Road"
"1727119155-166","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=1003840","Starlight Junktion"
"1727119157-167","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=34492631","Junk Giant"
"1727119160-168","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=20932152","Quickdraw Synchron"
"1727119162-169","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=21159309","Majestic Dragon"
"1727119165-170","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=14943837","Debris Dragon"
"1727119168-171","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=25148255","Junk Anchor"
"1727119171-172","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=43436049","Junk Breaker"
"1727119174-173","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=68120130","Junk Defender"
"1727119176-174","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=78922939","Junk Servant"
"1727119179-175","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=23571046","Quillbolt Hedgehog"
"1727119182-176","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=67270095","Turbo Synchron"
"1727119185-177","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=96182448","Nitro Synchron"
"1727119187-178","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=80244114","Stardust Phantom"
"1727119190-179","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Modern Day Yusei Fudo Deck","https://ygoprodeck.com/deck/modern-day-yusei-fudo-deck-13066","","https://ygoprodeck.com/card/?search=63977008","Junk Synchron"
"1727119195-180","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=21558682","Jam Defender"
"1727119197-181","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=37507488","Relieve Monster"
"1727119200-182","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=58607704","Fiend's Hand Mirror"
"1727119202-183","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=21770260","Jam Breeding Machine"
"1727119204-184","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=24094653","Polymerization"
"1727119207-185","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=63995093","Machine Duplication"
"1727119209-186","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=22610082","The Mask of Remnants"
"1727119212-187","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=42664989","Card of Sanctity"
"1727119215-188","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=56043447","Viser Des"
"1727119218-189","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=99747800","Legendary Fiend"
"1727119221-190","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=48948935","Masked Beast Des Gardius"
"1727119224-191","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=73216412","Worm Drake"
"1727119227-192","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=13676474","Grand Tiki Elder"
"1727119230-193","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=5600127","Humanoid Worm Drake"
"1727119232-194","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=54704216","Nightmare Wheel"
"1727119235-195","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=65830223","Coffin Seller"
"1727119238-196","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=2047519","Hidden Soldiers"
"1727119240-197","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=93382620","Rope of Life"
"1727119243-198","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=1224927","Malevolent Catastrophe"
"1727119245-199","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=65169794","Black Pendant"
"1727119248-200","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=70828912","Premature Burial"
"1727119250-201","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=95220856","Vengeful Bog Spirit"
"1727119253-202","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=76714458","Spell of Pain"
"1727119256-203","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=98494543","Magical Stone Excavation"
"1727119258-204","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=29228529","Spell Reproduction"
"1727119261-205","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=86541496","Left Arm Offering"
"1727119263-206","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=51482758","Remove Trap"
"1727119266-207","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=7165085","Bait Doll"
"1727119269-208","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=80230510","Tribute Burial"
"1727119272-209","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=52090844","Bowganian"
"1727119274-210","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=56043446","Viser Des"
"1727119277-211","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=43730887","Holding Arms"
"1727119279-212","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=70124586","Holding Legs"
"1727119282-213","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=90980792","Dark Jeroid"
"1727119284-214","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=4335645","Newdoria"
"1727119287-215","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=40320754","Lord Poison"
"1727119290-216","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=31709826","Revival Jam"
"1727119293-217","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=99050989","Drillago"
"1727119295-218","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=21593977","Makyura the Destructor"
"1727119298-219","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=59546797","Juragedo"
"1727119301-220","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=62543393","Lekunga"
"1727119303-221","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=13944422","Granadora"
"1727119306-222","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=76052811","Helpoemer"
"1727119309-223","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=46821314","Humanoid Slime"
"1727119311-224","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=86569121","Melchid the Four-Face Beast"
"1727119314-225","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=38445524","Gil Garth"
"1727119317-226","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=26905245","Metal Reflect Slime"
"1727119319-227","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Yami Marik - Battle City","https://ygoprodeck.com/deck/yami-marik-battle-city-24569","","https://ygoprodeck.com/card/?search=102380","Lava Golem"
"1727119324-228","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=87639778","Harpie's Feather Storm"
"1727119327-229","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=23002292","Red Reboot"
"1727119329-230","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=14532163","Lightning Storm"
"1727119332-231","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=49036338","PSY-Frame Driver"
"1727119334-232","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=38814750","PSY-Framegear Gamma"
"1727119336-233","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=27204311","Nibiru, the Primal Being"
"1727119339-234","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=65711558","Ancient Warriors Oath - Double Dragon Lords"
"1727119341-235","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=60303245","Salamangreat Almiraj"
"1727119344-236","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=26847978","Tri-Brigade Ferrijit the Barren Blossom"
"1727119347-237","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=72330894","Simorgh, Bird of Sovereignty"
"1727119349-238","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=86066372","Accesscode Talker"
"1727119351-239","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=99726621","Tri-Brigade Shuraig the Ominous Omen"
"1727119354-240","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=40","Tri-Brigade Lyrilusc","https://ygoprodeck.com/deck/tri-brigade-lyrilusc-240842","","https://ygoprodeck.com/card/?search=52331012","Tri-Brigade Rugal the Silver Sheller"
